Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type	Evidence	Association	PK	PD	PMIDs	Entity1_id_orig
Q16236	NFE2L2	Gene	PA449503	estradiol	Chemical	VariantAnnotation	associated		PD	21107315	PA31588
P15260	IFNGR1	Gene	PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors	Chemical	VariantAnnotation	associated		PD	28139755	PA29675
Q9H1Y0	ATG5	Gene	PA10004	adalimumab	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27096233	PA24880
Q8NA03	FSIP1	Gene	PA448497	aspirin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA142671750
P48735	IDH2	Gene	PA166153473	venetoclax	Chemical	LabelAnnotation	associated				PA29631
P48735	IDH2	Gene	PA166177484	enasidenib	Chemical	LabelAnnotation	associated				PA29631
P21964	COMT	Gene	PA133822447	catecholamines	Chemical	VipGene	associated				PA117
P21964	COMT	Gene	PA164712362	Analgesics	Chemical	ClinicalAnnotation,VariantAnnotation	associated			25096645	PA117
P21964	COMT	Gene	PA164712462	Antiinflammatory agents, non-steroids	Chemical	ClinicalAnnotation,VariantAnnotation	associated			25096645	PA117
P21964	COMT	Gene	PA164712720	Drugs used in nicotine dependence	Chemical	VariantAnnotation	associated		PD	26555332	PA117
P21964	COMT	Gene	PA164712741	Ergot alkaloids	Chemical	ClinicalAnnotation,VariantAnnotation	associated			25096645	PA117
P21964	COMT	Gene	PA164712898	Methyldopa	Chemical	VipGene	associated				PA117
P21964	COMT	Gene	PA164713257	Selective serotonin reuptake inhibitors	Chemical	ClinicalAnnotation,Literature,MultilinkAnnotation,VariantAnnotation	associated		PD	24930681	PA117
P21964	COMT	Gene	PA164747026	trihexyphenidyl	Chemical	VipGene	associated				PA117
P21964	COMT	Gene	PA164748726	entacapone	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21280081	PA117
P21964	COMT	Gene	PA166131303	etoposide catechol	Chemical	VipGene	associated				PA117
P21964	COMT	Gene	PA448591	benztropine	Chemical	VipGene	associated				PA117
P21964	COMT	Gene	PA448687	bupropion	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	16876132	PA117
P21964	COMT	Gene	PA449690	fluvoxamine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	20619611	PA117
P21964	COMT	Gene	PA449773	glucose	Chemical	VariantAnnotation	associated		PD	25048416	PA117
P21964	COMT	Gene	PA449841	haloperidol	Chemical	ClinicalAnnotation,MultilinkAnnotation,VariantAnnotation,VipGene	associated		PD	23963056;27023437	PA117
P21964	COMT	Gene	PA450530	modafinil	Chemical	ClinicalAnnotation,VipGene	associated		PD	11990384; 12359690; 12465073; 12605099; 15956988; 9352569; 9631418;11840516	PA117
P21964	COMT	Gene	PA450626	nicotine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	11927842;16395295;18192898;22695756;26555332	PA117
P21964	COMT	Gene	PA450649	norepinephrine	Chemical	VipGene	associated				PA117
P21964	COMT	Gene	PA450688	olanzapine	Chemical	VipGene	associated				PA117
P21964	COMT	Gene	PA450741	oxycodone	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	19514130;21398039;23302985;23686330;23773341;25155931;25185591;26902643;27027462;28006928;28745577;29474345	PA117
P21964	COMT	Gene	PA450801	paroxetine	Chemical	ClinicalAnnotation,VariantAnnotation,VipGene	associated		PD	18989660	PA117
P21964	COMT	Gene	PA451201	quetiapine	Chemical	ClinicalAnnotation,VariantAnnotation,VipGene	associated		PD	26282453	PA117
P21964	COMT	Gene	PA451232	remifentanil	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	19514130;21398039;23302985;23686330;23773341;25155931;25185591;26902643;27027462;28006928;28745577;29474345	PA117
P21964	COMT	Gene	PA451333	sertraline	Chemical	VipGene	associated				PA117
P21964	COMT	Gene	PA451527	sufentanil	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	19514130;21398039;23302985;23686330;23773341;25155931;25185591;26902643;27027462;28006928;28745577;29474345	PA117
P21964	COMT	Gene	PA451566	sumatriptan	Chemical	ClinicalAnnotation,VariantAnnotation	associated			25096645	PA117
P21964	COMT	Gene	PA451720	tolcapone	Chemical	VariantAnnotation	associated		PD		PA117
P21964	COMT	Gene	PA451846	valproic acid	Chemical	VipGene	associated				PA117
P21964	COMT	Gene	PA452619	heroin	Chemical	VipGene	associated				PA117
Q5T440	IBA57	Gene	PA452233	antipsychotics	Chemical	VariantAnnotation	associated		PD	26323598	PA142672519
P21860	ERBB3	Gene	PA131301952	gefitinib	Chemical	Pathway	associated				PA27846
P21860	ERBB3	Gene	PA134687924	erlotinib	Chemical	Pathway	associated				PA27846
P21860	ERBB3	Gene	PA152241907	lapatinib	Chemical	Pathway	associated				PA27846
P21860	ERBB3	Gene	PA448803	carboplatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	30071039	PA27846
P21860	ERBB3	Gene	PA449383	docetaxel	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	30071039	PA27846
P21860	ERBB3	Gene	PA451743	trastuzumab	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	30071039	PA27846
P55795	HNRNPH2	Gene	PA166182881	migalastat	Chemical	ClinicalAnnotation	associated		PD		PA162391316
Q5U5Q3	MEX3C	Gene	PA164712563	Bisphosphonates	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA162395821
Q01740	FMO1	Gene	PA450626	nicotine	Chemical	ClinicalAnnotation,VariantAnnotation	associated				PA165
Q01740	FMO1	Gene	PA450688	olanzapine	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK		23147717	PA165
Q01740	FMO1	Gene	PA451581	tamoxifen	Chemical	Pathway	associated			23962908	PA165
O60500	NPHS1	Gene	PA450268	losartan	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	28353407	PA31709
Q8IVE3	PLEKHH2	Gene	PA448499	atenolol	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27670767	PA134912826
Q8IVE3	PLEKHH2	Gene	PA451868	verapamil	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27670767	PA134912826
P28223	HTR2A	Gene	PA164712362	Analgesics	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	25096645	PA193
P28223	HTR2A	Gene	PA164712462	Antiinflammatory agents, non-steroids	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	25096645	PA193
P28223	HTR2A	Gene	PA164712741	Ergot alkaloids	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	25096645	PA193
P28223	HTR2A	Gene	PA166048654	ustekinumab	Chemical	VariantAnnotation	associated		PD	27977334	PA193
P28223	HTR2A	Gene	PA448687	bupropion	Chemical	ClinicalAnnotation	associated		PD	22947179	PA193
P28223	HTR2A	Gene	PA449061	clozapine	Chemical	Literature,MultilinkAnnotation	associated			24885933	PA193
P28223	HTR2A	Gene	PA449441	efavirenz	Chemical	ClinicalAnnotation	associated		PD	23859571	PA193
P28223	HTR2A	Gene	PA451141	propofol	Chemical	VariantAnnotation	associated		PD		PA193
P28223	HTR2A	Gene	PA451257	risperidone	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	16633140;19494443;19997080;23859574	PA193
P28223	HTR2A	Gene	PA451566	sumatriptan	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	25096645	PA193
Q008S8	ECT2L	Gene	PA130620651	anthracyclines and related substances	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	25823661	PA134893289
P14621	ACYP2	Gene	PA449014	cisplatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	25665007;26928270;28445188	PA24500
Q9H2U2	PPA2	Gene	PA451257	risperidone	Chemical	ClinicalAnnotation	associated		PD		PA142671159
Q9BXX2	ANKRD30B	Gene	PA10832	corticosteroids	Chemical	VariantAnnotation	associated		PD	30697902	PA134980028
Q14524	SCN5A	Gene	PA10389	non-selective monoamine reuptake inhibitors	Chemical	VipGene	associated				PA304
Q14524	SCN5A	Gene	PA448383	amiodarone	Chemical	VipGene	associated				PA304
Q14524	SCN5A	Gene	PA449072	cocaine	Chemical	VipGene	associated				PA304
Q14524	SCN5A	Gene	PA449373	disopyramide	Chemical	VipGene	associated				PA304
Q14524	SCN5A	Gene	PA449646	flecainide	Chemical	VipGene	associated				PA304
Q14524	SCN5A	Gene	PA450226	lidocaine	Chemical	VariantAnnotation,VipGene	associated		PD		PA304
Q14524	SCN5A	Gene	PA450243	lithium	Chemical	VipGene	associated				PA304
Q14524	SCN5A	Gene	PA450488	mexiletine	Chemical	VipGene	associated				PA304
Q14524	SCN5A	Gene	PA451108	procainamide	Chemical	VipGene	associated				PA304
Q14524	SCN5A	Gene	PA451131	propafenone	Chemical	VipGene	associated				PA304
Q14524	SCN5A	Gene	PA451209	quinidine	Chemical	VipGene	associated				PA304
P09619	PDGFRB	Gene	PA10804	imatinib	Chemical	LabelAnnotation,VariantAnnotation	associated		PD	28726812	PA33148
P09619	PDGFRB	Gene	PA128406956	fluorouracil	Chemical	VariantAnnotation	associated		PD	25069475	PA33148
P09619	PDGFRB	Gene	PA130232992	bevacizumab	Chemical	VariantAnnotation	associated		PD	25069475	PA33148
P09619	PDGFRB	Gene	PA162372840	sunitinib	Chemical	MultilinkAnnotation	associated			12538485;19248971	PA33148
P09619	PDGFRB	Gene	PA450085	irinotecan	Chemical	VariantAnnotation	associated		PD	25069475	PA33148
P09619	PDGFRB	Gene	PA450198	leucovorin	Chemical	VariantAnnotation	associated		PD	25069475	PA33148
P09619	PDGFRB	Gene	PA7000	sorafenib	Chemical	Pathway	associated			28362716	PA33148
O60603	TLR2	Gene	PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24776844;28696418	PA36550
O60603	TLR2	Gene	PA450550	morphine	Chemical	VariantAnnotation	associated		PD	27649267	PA36550
P28908	TNFRSF8	Gene	PA165948903	brentuximab vedotin	Chemical	LabelAnnotation,Literature,MultilinkAnnotation	associated			24433361;25200691	PA36616
Q12908	SLC10A2	Gene	PA130620651	anthracyclines and related substances	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21900104;23441093	PA318
Q12908	SLC10A2	Gene	PA449383	docetaxel	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	20038957	PA318
Q12908	SLC10A2	Gene	PA451644	thalidomide	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	20038957	PA318
Q9Y2C2	UST	Gene	PA450657	nortriptyline	Chemical	ClinicalAnnotation,MultilinkAnnotation,VariantAnnotation	associated		PD	20360315;25916525	PA38213
P47211	GALR1	Gene	PA448687	bupropion	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA28545
O75891	ALDH1L1	Gene	PA450423	l-methionine	Chemical	Literature,MultilinkAnnotation	associated			24651765	PA28393
O75891	ALDH1L1	Gene	PA450464	methylphenidate	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA28393
P43351	RAD52	Gene	PA449899	hydrochlorothiazide	Chemical	VariantAnnotation	associated		PD	16172412	PA34180
Q9UM73	ALK	Gene	PA165946122	crizotinib	Chemical	LabelAnnotation,Literature,MultilinkAnnotation,VipGene	associated			24433361;25588040;25945060	PA24719
Q9UM73	ALK	Gene	PA165948903	brentuximab vedotin	Chemical	LabelAnnotation	associated				PA24719
Q9UM73	ALK	Gene	PA166124615	pembrolizumab	Chemical	LabelAnnotation	associated				PA24719
Q9UM73	ALK	Gene	PA166124616	ceritinib	Chemical	LabelAnnotation,MultilinkAnnotation,VipGene	associated			25945060;26582431	PA24719
Q9UM73	ALK	Gene	PA166129522	nivolumab	Chemical	LabelAnnotation	associated				PA24719
Q9UM73	ALK	Gene	PA166129523	atezolizumab	Chemical	LabelAnnotation	associated				PA24719
Q9UM73	ALK	Gene	PA166160050	alectinib	Chemical	LabelAnnotation,VipGene	associated			25588040	PA24719
Q9UM73	ALK	Gene	PA166163482	brigatinib	Chemical	LabelAnnotation,VipGene	associated			25588040	PA24719
Q9UM73	ALK	Gene	PA166182743	lorlatinib	Chemical	LabelAnnotation	associated				PA24719
Q9UM73	ALK	Gene	PA166184558	ramucirumab	Chemical	LabelAnnotation	associated				PA24719
Q9H0C2	SLC25A31	Gene	PA448499	atenolol	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA142670904
Q9H0C2	SLC25A31	Gene	PA449899	hydrochlorothiazide	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA142670904
Q9H0C2	SLC25A31	Gene	PA450480	metoprolol	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA142670904
P42830	CXCL5	Gene	PA133950441	hmg coa reductase inhibitors	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	18769620	PA35573
P18089	ADRA2B	Gene	PA448665	brimonidine	Chemical	Pathway	associated				PA36
P18089	ADRA2B	Gene	PA449396	dopamine	Chemical	Pathway	associated				PA36
P18089	ADRA2B	Gene	PA449470	epinephrine	Chemical	Pathway	associated				PA36
P18089	ADRA2B	Gene	PA450121	isoproterenol	Chemical	Pathway	associated				PA36
P18089	ADRA2B	Gene	PA450649	norepinephrine	Chemical	Pathway	associated				PA36
P18089	ADRA2B	Gene	PA451946	yohimbine	Chemical	Pathway	associated				PA36
Q5VV42	CDKAL1	Gene	PA164712689	Dipeptidyl peptidase 4 (DPP-4) inhibitors	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA134871999
Q5VV42	CDKAL1	Gene	PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27670765	PA134871999
Q9UEF7	KL	Gene	PA10832	corticosteroids	Chemical	VariantAnnotation	associated		PD	30697902	PA30130
Q9UEF7	KL	Gene	PA164712462	Antiinflammatory agents, non-steroids	Chemical	VariantAnnotation	associated		PD	20538124	PA30130
Q9UEF7	KL	Gene	PA164712535	Beta Blocking Agents	Chemical	ClinicalAnnotation	associated		PD	31350855	PA30130
P00326	ADH1C	Gene	PA448004	abacavir	Chemical	Pathway	associated			24625462	PA24572
P00326	ADH1C	Gene	PA448073	ethanol	Chemical	VariantAnnotation,VipGene	associated	PK	PD	14693654	PA24572
P00326	ADH1C	Gene	PA449014	cisplatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24533712	PA24572
P00326	ADH1C	Gene	PA449165	cyclophosphamide	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24533712	PA24572
Q16850	CYP51A1	Gene	PA449782	glibenclamide	Chemical	VariantAnnotation	associated		PD	27403931	PA27123
O60503	ADCY9	Gene	PA166131581	dalcetrapib	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	25583994	PA30
O60503	ADCY9	Gene	PA448068	salbutamol	Chemical	VariantAnnotation	associated		PD		PA30
P50552	VASP	Gene	PA449899	hydrochlorothiazide	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA37276
P55085	F2RL1	Gene	PA449247	dexamethasone	Chemical	VariantAnnotation	associated		PD		PA27947
P13798	APEH	Gene	PA451846	valproic acid	Chemical	VariantAnnotation	associated	PK		27406852	PA24878
O00591	GABRP	Gene	PA164713257	Selective serotonin reuptake inhibitors	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	23394390	PA28503
O00591	GABRP	Gene	PA451866	venlafaxine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	23394390	PA28503
O00591	GABRP	Gene	PA452229	antidepressants	Chemical	ClinicalAnnotation	associated		PD	23394390	PA28503
P34998	CRHR1	Gene	PA449673	fluoxetine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	17258395	PA26874
P34998	CRHR1	Gene	PA451749	triamcinolone	Chemical	ClinicalAnnotation	associated	PK	PD	15128701;18539200;19210659;22248724	PA26874
P34998	CRHR1	Gene	PA452229	antidepressants	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24422887	PA26874
P34998	CRHR1	Gene	PA452347	glucocorticoids	Chemical	VariantAnnotation	associated		PD		PA26874
Q2M3G0	ABCB5	Gene	PA449841	haloperidol	Chemical	ClinicalAnnotation,MultilinkAnnotation,VariantAnnotation	associated		PD	25647612;27023437	PA24387
P43005	SLC1A1	Gene	PA164713257	Selective serotonin reuptake inhibitors	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	22776887	PA35826
P43005	SLC1A1	Gene	PA449061	clozapine	Chemical	VariantAnnotation	associated		PD	19884611	PA35826
P43005	SLC1A1	Gene	PA450688	olanzapine	Chemical	VariantAnnotation	associated		PD	19884611	PA35826
P43005	SLC1A1	Gene	PA451257	risperidone	Chemical	VariantAnnotation	associated		PD	19884611	PA35826
P18054	ALOX12	Gene	PA448871	celecoxib	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	23778325	PA45
A6BM72	MEGF11	Gene	PA128406956	fluorouracil	Chemical	MultilinkAnnotation	associated			24444404	PA144596411
P24462	CYP3A7	Gene	PA164771231	etonogestrel	Chemical	VariantAnnotation	associated	PK	PD	30870275	PA122
P24462	CYP3A7	Gene	PA449130	cortisone acetate	Chemical	VariantAnnotation	associated		PD		PA122
P24462	CYP3A7	Gene	PA449167	cyclosporine	Chemical	VariantAnnotation	associated	PK		28952408	PA122
P24462	CYP3A7	Gene	PA451578	tacrolimus	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK		27966227;29318894	PA122
Q15276	RABEP1	Gene	PA10026	aripiprazole	Chemical	ClinicalAnnotation	associated			28694205	PA134884097
Q15276	RABEP1	Gene	PA162565877	amisulpride	Chemical	ClinicalAnnotation	associated			28694205	PA134884097
Q15276	RABEP1	Gene	PA163518919	paliperidone	Chemical	ClinicalAnnotation	associated			28694205	PA134884097
Q15276	RABEP1	Gene	PA449061	clozapine	Chemical	ClinicalAnnotation	associated			28694205	PA134884097
Q15276	RABEP1	Gene	PA449773	glucose	Chemical	VariantAnnotation	associated			28694205	PA134884097
Q15276	RABEP1	Gene	PA450243	lithium	Chemical	ClinicalAnnotation	associated			28694205	PA134884097
Q15276	RABEP1	Gene	PA450522	mirtazapine	Chemical	ClinicalAnnotation	associated			28694205	PA134884097
Q15276	RABEP1	Gene	PA450688	olanzapine	Chemical	ClinicalAnnotation	associated			28694205	PA134884097
Q15276	RABEP1	Gene	PA451201	quetiapine	Chemical	ClinicalAnnotation	associated			28694205	PA134884097
Q15276	RABEP1	Gene	PA451257	risperidone	Chemical	ClinicalAnnotation	associated			28694205	PA134884097
Q15276	RABEP1	Gene	PA451846	valproic acid	Chemical	ClinicalAnnotation	associated			28694205	PA134884097
P52741	ZNF134	Gene	PA450464	methylphenidate	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	29382897	PA37506
Q96C03	MIEF2	Gene	PA10066	duloxetine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	29407288	PA38265
P07099	EPHX1	Gene	PA449383	docetaxel	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK	PD	20157331	PA27829
P07099	EPHX1	Gene	PA450921	phenprocoumon	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK	PD	21057703	PA27829
P07099	EPHX1	Gene	PA450947	phenytoin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	19952982	PA27829
Q9NYB5	SLCO1C1	Gene	PA449515	etanercept	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	23651021;25403996;25493569	PA37815
Q9NYB5	SLCO1C1	Gene	PA452639	infliximab	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	23651021;25403996;25493569	PA37815
Q6FHN3	NME2	Gene	PA10005	adefovir dipivoxil	Chemical	Pathway	associated				PA250
Q6FHN3	NME2	Gene	PA10204	tenofovir	Chemical	Pathway	associated				PA250
Q6FHN3	NME2	Gene	PA450163	lamivudine	Chemical	Pathway	associated				PA250
Q6FHN3	NME2	Gene	PA451954	zidovudine	Chemical	Pathway	associated			22960662	PA250
P36639	NUDT1	Gene	PA166153171	8-oxo-dgtp	Chemical	MultilinkAnnotation	associated			26238318	PA31830
O14980	XPO1	Gene	PA164712708	Drugs For Treatment Of Tuberculosis	Chemical	ClinicalAnnotation	associated		PD	30817003	PA37418
O14980	XPO1	Gene	PA451250	rifampin	Chemical	VariantAnnotation	associated		PD	22341855	PA37418
P36537	UGT2B10	Gene	PA450688	olanzapine	Chemical	VariantAnnotation	associated	PK		21750471	PA37186
Q01362	MS4A2	Gene	PA449748	gemcitabine	Chemical	VariantAnnotation	associated		PD		PA31109
Q10471	GALNT2	Gene	PA448499	atenolol	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA28537
Q14994	NR1I3	Gene	PA162372840	sunitinib	Chemical	MultilinkAnnotation,VariantAnnotation	associated		PD	27561454	PA391
Q14994	NR1I3	Gene	PA448785	carbamazepine	Chemical	Pathway	associated			21738081	PA391
Q14994	NR1I3	Gene	PA449383	docetaxel	Chemical	ClinicalAnnotation,MultilinkAnnotation,VariantAnnotation	associated		PD	24193570;27561454	PA391
P23378	GLDC	Gene	PA10074	escitalopram	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21107318	PA28716
P23378	GLDC	Gene	PA449015	citalopram	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21107318	PA28716
P11836	MS4A1	Gene	PA164748364	tositumomab	Chemical	LabelAnnotation	associated				PA31111
P11836	MS4A1	Gene	PA164781375	ibritumomab	Chemical	LabelAnnotation	associated				PA31111
P11836	MS4A1	Gene	PA165291493	ofatumumab	Chemical	LabelAnnotation	associated				PA31111
P11836	MS4A1	Gene	PA166122586	afutuzumab	Chemical	LabelAnnotation,MultilinkAnnotation	associated			24795454	PA31111
P11836	MS4A1	Gene	PA451261	rituximab	Chemical	LabelAnnotation	associated				PA31111
P43220	GLP1R	Gene	PA164748978	sitagliptin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27160388	PA28725
P43220	GLP1R	Gene	PA164749238	exenatide	Chemical	VariantAnnotation	associated		PD	30883264	PA28725
P43220	GLP1R	Gene	PA165958346	vildagliptin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27160388	PA28725
P43220	GLP1R	Gene	PA165958364	liraglutide	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	25991051	PA28725
P43220	GLP1R	Gene	PA449061	clozapine	Chemical	ClinicalAnnotation,VariantAnnotation	associated			24624910	PA28725
P43220	GLP1R	Gene	PA450688	olanzapine	Chemical	ClinicalAnnotation,VariantAnnotation	associated			24624910	PA28725
Q99489	DDO	Gene	PA451729	topotecan	Chemical	MultilinkAnnotation	associated			24444404	PA27194
P37231	PPARG	Gene	PA10235	zoledronate	Chemical	VariantAnnotation	associated		PD		PA281
P37231	PPARG	Gene	PA448497	aspirin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA281
P37231	PPARG	Gene	PA448871	celecoxib	Chemical	Pathway	associated			22336956	PA281
P37231	PPARG	Gene	PA449293	diclofenac	Chemical	VariantAnnotation	associated		PD		PA281
P37231	PPARG	Gene	PA450395	metformin	Chemical	VariantAnnotation	associated				PA281
P37231	PPARG	Gene	PA450688	olanzapine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	19622037	PA281
Q8IZP0	ABI1	Gene	PA162372878	dasatinib	Chemical	LabelAnnotation	associated				PA36144
Q8IZP0	ABI1	Gene	PA165980594	ponatinib	Chemical	LabelAnnotation	associated				PA36144
P32298	GRK4	Gene	PA448499	atenolol	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	22949529	PA28941
P32298	GRK4	Gene	PA451868	verapamil	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	22949529	PA28941
P15692	VEGFA	Gene	PA10004	adalimumab	Chemical	VariantAnnotation	associated		PD	28639493	PA37302
P15692	VEGFA	Gene	PA10810	pemetrexed	Chemical	VariantAnnotation	associated		PD	23179337	PA37302
P15692	VEGFA	Gene	PA162372840	sunitinib	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	22948895;26935927;27896475	PA37302
P15692	VEGFA	Gene	PA164771236	pegaptanib	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	23953100	PA37302
P15692	VEGFA	Gene	PA165291492	pazopanib	Chemical	VariantAnnotation	associated		PD	21576632;23179337	PA37302
P15692	VEGFA	Gene	PA166114943	regorafenib	Chemical	LabelAnnotation	associated				PA37302
P15692	VEGFA	Gene	PA166118342	aflibercept	Chemical	Pathway	associated			20124951	PA37302
P15692	VEGFA	Gene	PA166165203	carfilzomib	Chemical	VariantAnnotation	associated		PD	28488026	PA37302
P15692	VEGFA	Gene	PA448803	carboplatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26194361	PA37302
P15692	VEGFA	Gene	PA448871	celecoxib	Chemical	Pathway	associated			22336956	PA37302
P15692	VEGFA	Gene	PA449247	dexamethasone	Chemical	VariantAnnotation	associated		PD	28488026	PA37302
P15692	VEGFA	Gene	PA451346	sildenafil	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	23007311	PA37302
P15692	VEGFA	Gene	PA7000	sorafenib	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	22736425;24510746	PA37302
Q86TW2	ADCK1	Gene	PA163518919	paliperidone	Chemical	VariantAnnotation	associated		PD		PA134861355
Q15118	PDK1	Gene	PA448871	celecoxib	Chemical	Pathway	associated			22336956	PA33154
P02741	CRP	Gene	PA10004	adalimumab	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27096233	PA120
P02741	CRP	Gene	PA134308647	rosuvastatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK	PD	21094359	PA120
P02741	CRP	Gene	PA164712462	Antiinflammatory agents, non-steroids	Chemical	VariantAnnotation	associated		PD	20538124	PA120
P02741	CRP	Gene	PA451906	warfarin	Chemical	VariantAnnotation	associated		PD	24602049	PA120
P16581	SELE	Gene	PA128406956	fluorouracil	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24980946	PA35640
P16581	SELE	Gene	PA131285527	oxaliplatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24980946	PA35640
P16581	SELE	Gene	PA448771	capecitabine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24980946	PA35640
P16581	SELE	Gene	PA450198	leucovorin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24980946	PA35640
P42261	GRIA1	Gene	PA164713257	Selective serotonin reuptake inhibitors	Chemical	VariantAnnotation	associated				PA28966
P42261	GRIA1	Gene	PA448492	asparaginase	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	20592726	PA28966
P42261	GRIA1	Gene	PA449841	haloperidol	Chemical	MultilinkAnnotation	associated			27023437	PA28966
Q15849	SLC14A2	Gene	PA449053	clopidogrel	Chemical	VariantAnnotation	associated	PK	PD	30487649	PA35811
Q15849	SLC14A2	Gene	PA450631	nifedipine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	17344938	PA35811
P05091	ALDH2	Gene	PA166186245	acetaldehyde	Chemical	ClinicalAnnotation	associated	PK		31002879	PA24696
P05091	ALDH2	Gene	PA452619	heroin	Chemical	ClinicalAnnotation,VariantAnnotation	associated			21723677	PA24696
Q15165	PON2	Gene	PA452229	antidepressants	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA33530
Q30201	HFE	Gene	PA10004	adalimumab	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27115882	PA29263
Q30201	HFE	Gene	PA10072	epoetin alfa	Chemical	VariantAnnotation	associated	PK	PD	18025780	PA29263
